[0, 0, 0];0.982;0.0
[0, 0, 2];11.7217826087;9.86012040134
[0, 0, 3];0.355;0.0224234234234
[0, 0, 4];0.962;0.0
[0, 0, 5];35.0862307692;3.89550167224
[0, 0, 6];35.0860133779;3.0456187291
[0, 0, 7];68.4528033333;22.01216
[0, 0, 8];0.982;0.0
[0, 0, 9];3.701;0.0
[0, 0, 11];68.4526655518;20.3437190635
[0, 1, 0];11.7227424749;21.2782441472
[0, 1, 1];3.216;0.0
[0, 1, 2];68.4542433333;39.4416333333
[0, 1, 3];173.872441472;168.153210702
[0, 1, 4];11.7225652174;18.8464214047
[0, 1, 5];35.0875117057;18.2910668896
[0, 1, 6];3.216;0.0
[0, 1, 7];0.962;0.0
[0, 1, 9];0.982;0.0
[0, 1, 10];0.788;0.0
[0, 1, 11];2.25;0.0
[0, 1, 12];0.788;0.0
[0, 2, 0];0.161;0.0
[0, 2, 1];3.216;0.0
[0, 2, 2];173.879832776;258.167602007
[0, 2, 3];0.161;0.0
[0, 2, 4];3.701;0.0
[0, 2, 5];35.0865284281;6.48302675585
[0, 2, 6];3.216;0.0
[0, 3, 0];68.45447;42.0407533333
[0, 3, 1];173.874344482;191.559287625
[0, 3, 2];0.962;0.0
[0, 3, 3];11.7222073579;15.0416287625
[0, 4, 0];0.788;0.0
[0, 4, 1];2.25;0.0
[0, 4, 2];0.788;0.0
[0, 5, 0];3.701;0.0
[0, 5, 1];3.701;0.0
[0, 5, 2];0.788;0.0
[0, 6, 0];173.882795987;294.653341137
[0, 6, 1];0.355;0.0701711711712
[0, 6, 2];11.7219665552;11.602006689
[0, 6, 3];2.25;0.0
[0, 6, 4];68.4573666667;76.5850833333
[0, 6, 5];11.7215150502;6.15375919732
[0, 6, 7];0.962;0.0
[0, 6, 8];0.355;0.0277027027027
[0, 6, 9];0.788;0.0
[0, 6, 10];35.0863545151;4.69398327759
[0, 6, 11];11.7236086957;31.4244882943
[0, 6, 12];3.216;0.0
[0, 6, 13];0.962;0.0
[0, 7, 0];173.8869699;344.009076923
[0, 7, 1];3.701;0.0
[0, 7, 2];3.701;0.0
[0, 7, 3];0.962;0.0
[0, 7, 4];3.701;0.0
[0, 7, 5];0.962;0.0
[0, 7, 6];68.45249;18.0387133333
[0, 7, 7];11.7235652174;30.7325585284
[0, 7, 8];3.216;0.0
[0, 8, 0];11.7216722408;9.01608026756
[0, 8, 1];0.962;0.0
[0, 8, 2];0.355;0.0258108108108
[0, 8, 3];0.788;0.0
[0, 8, 4];35.0866488294;8.68858528428
[0, 8, 5];0.355;0.0705675675676
[0, 8, 7];0.962;0.0
[0, 8, 8];0.161;0.0
[0, 8, 9];68.4545833333;43.2665333333
[0, 9, 0];0.161;0.0
[0, 9, 1];35.0869063545;11.0136053512
[0, 9, 2];0.355;0.0367117117117
[0, 9, 3];0.161;0.0
[0, 9, 4];0.788;0.0
[0, 9, 5];0.161;0.0
[0, 9, 6];0.161;0.0
[0, 9, 7];173.872026756;162.394498328
[0, 9, 8];173.889822742;377.833668896
[0, 9, 9];3.216;0.0
[0, 9, 10];3.216;0.0
[0, 9, 11];0.962;0.0
[0, 9, 12];0.161;0.0
[0, 9, 13];0.982;0.0
[0, 10, 0];3.216;0.0
[0, 10, 1];173.883287625;299.7629699
[0, 10, 2];35.0868929766;10.9103979933
[0, 11, 0];0.788;0.0
[0, 11, 1];0.962;0.0
[0, 11, 2];68.4526533333;20.2225866667
[0, 11, 3];0.962;0.0
[0, 12, 0];35.0866588629;9.00215384615
[0, 12, 1];3.216;0.0
[0, 12, 2];0.982;0.0
[0, 12, 4];0.788;0.0
[0, 13, 0];173.873107023;176.752090301
[0, 13, 1];173.872217391;165.333056856
[0, 13, 2];3.701;0.0
[0, 13, 3];173.889963211;379.72129097
[0, 13, 4];0.355;0.036
[0, 13, 5];11.722638796;19.7783076923
[0, 13, 6];2.25;0.0
[0, 13, 7];35.0864481605;5.52737458194
[0, 13, 8];2.25;0.0
[0, 13, 9];3.216;0.0
[0, 13, 10];0.161;0.0
[0, 13, 11];11.722270903;15.6091036789
[1, 0, 1];35.0862842809;4.21020401338
[1, 1, 1];0.355;0.0390630630631
[1, 1, 2];3.216;0.0
[1, 2, 0];173.893822742;426.596602007
[1, 2, 1];0.355;0.0263603603604
[1, 2, 2];0.962;0.0
[1, 2, 3];35.0869063545;11.0504782609
[1, 2, 4];11.7224615385;17.5388227425
[1, 2, 5];173.878779264;244.859324415
[1, 2, 6];0.962;0.0
[2, 0, 0];0.788;0.0
[2, 0, 2];0.161;0.0
[2, 0, 3];3.216;0.0
[2, 0, 4];3.216;0.0
[2, 0, 5];3.701;0.0
[2, 0, 6];0.982;0.0
[2, 0, 7];0.161;0.0
[2, 0, 8];0.355;0.040018018018
[2, 0, 9];2.25;0.0
[2, 0, 11];0.962;0.0
[2, 0, 12];0.355;0.0214414414414
[2, 0, 13];11.722812709;21.9526254181
[2, 1, 1];11.7230401338;24.4744682274
[2, 2, 0];68.45548;54.0576066667
[2, 2, 1];3.216;0.0
[2, 2, 2];0.161;0.0
[2, 2, 3];173.874023411;188.040852843
[2, 2, 4];173.87948495;254.631170569
[2, 2, 5];173.869939799;138.331886288
[2, 2, 6];3.216;0.0
[2, 2, 7];68.45411;37.6206733333
[2, 2, 8];3.216;0.0
[2, 3, 0];0.355;0.0358108108108
[2, 3, 1];68.45298;23.83364
[2, 3, 3];3.216;0.0
[2, 3, 4];2.25;0.0
[2, 3, 5];3.216;0.0
[2, 3, 6];0.788;0.0
[2, 3, 7];0.962;0.0
[2, 3, 8];3.216;0.0
[2, 3, 9];0.788;0.0
[2, 4, 0];0.161;0.0
[2, 4, 1];68.45706;73.2509266667
[2, 4, 2];3.216;0.0
[2, 4, 3];0.982;0.0
[2, 4, 4];3.701;0.0
[2, 5, 0];35.0860401338;3.14068896321
[2, 5, 1];3.216;0.0
[2, 5, 2];0.355;0.0445585585586
[2, 5, 3];173.871444816;156.616832776
[2, 5, 4];11.723083612;24.9739397993
[2, 5, 5];0.355;0.0269099099099
[2, 5, 6];0.788;0.0
[2, 5, 7];35.0872374582;15.4680334448
[2, 5, 8];0.982;0.0
[2, 5, 9];0.962;0.0
[2, 5, 11];2.25;0.0
[3, 0, 0];0.355;0.0284144144144
[3, 0, 1];3.216;0.0
[3, 0, 4];68.4536566667;32.2771966667
[3, 0, 5];0.982;0.0
[3, 0, 6];0.355;0.0255315315315
[3, 0, 7];0.161;0.0
[3, 0, 8];0.161;0.0
[3, 0, 9];173.899989967;500.124140468
[3, 0, 11];0.161;0.0
[3, 0, 12];3.216;0.0
[3, 0, 13];35.0871705686;14.7582474916
[3, 1, 0];173.889742475;377.85219398
[3, 1, 1];3.701;0.0
[3, 1, 2];3.701;0.0
[3, 1, 3];2.25;0.0
[3, 1, 4];11.7216588629;8.90076588629
[3, 1, 5];3.216;0.0
[3, 2, 0];3.216;0.0
[3, 2, 1];0.962;0.0
[3, 2, 2];0.962;0.0
[3, 2, 3];68.4535266667;30.6398066667
[3, 2, 4];3.701;0.0
[3, 2, 5];3.701;0.0
[3, 3, 0];3.216;0.0
[3, 3, 2];35.0863846154;4.92857859532
[3, 3, 3];11.7225652174;18.8249498328
[3, 3, 4];2.25;0.0
[3, 3, 6];3.216;0.0
[3, 3, 7];3.701;0.0
[3, 3, 8];0.355;0.0388738738739
[3, 3, 9];3.216;0.0
[3, 3, 10];68.4537566667;33.32536
[3, 3, 11];68.4536733333;32.4927866667
[3, 3, 12];0.355;0.0286666666667
[3, 3, 13];0.161;0.0
[4, 0, 0];0.788;0.0
[4, 0, 1];0.355;0.0876216216216
[4, 0, 2];0.982;0.0
[4, 0, 4];3.701;0.0
[4, 0, 5];0.161;0.0
[4, 0, 7];35.0868053691;10.1786174497
[4, 0, 8];35.0866979866;9.29416778523
[4, 0, 9];0.962;0.0
[4, 0, 10];3.216;0.0
[4, 1, 0];68.4575201342;79.2183624161
[4, 1, 1];68.4547281879;45.5021174497
[4, 1, 2];0.788;0.0
[4, 1, 3];3.216;0.0
[4, 2, 0];0.161;0.0
[4, 2, 1];0.355;0.0467387387387
[4, 2, 2];11.7226120401;19.4757190635
[4, 3, 0];35.0860838926;3.28932550336
[4, 3, 1];11.723458194;29.4471438127
[4, 3, 2];68.4534697987;30.0018791946
[4, 3, 3];0.982;0.0
[4, 3, 4];68.4560671141;61.6473926174
[4, 3, 5];0.161;0.0
[4, 4, 0];0.161;0.0
[4, 4, 1];11.7229866221;23.8321973244
[4, 4, 2];2.25;0.0
[4, 4, 3];173.873848993;185.783590604
[4, 4, 4];3.216;0.0
[4, 4, 5];3.701;0.0
[4, 4, 6];0.982;0.0
[4, 4, 7];3.216;0.0
[4, 4, 8];0.355;0.054045045045
[4, 4, 9];68.4557114094;57.3178557047
[4, 4, 10];68.4551979866;51.1440838926
[4, 4, 12];2.25;0.0
[4, 5, 0];0.788;0.0
[4, 5, 1];0.161;0.0
[4, 5, 2];0.962;0.0
[4, 5, 4];68.4579328859;84.1914563758
[4, 5, 5];35.0864597315;5.66959395973
[4, 5, 6];0.982;0.0
[4, 5, 7];3.701;0.0
[4, 5, 8];3.701;0.0
[4, 6, 0];35.0862684564;4.15702684564
[4, 6, 1];0.962;0.0
[4, 7, 0];68.4556711409;56.639852349
[4, 7, 1];173.896154362;456.499647651
[4, 7, 2];3.216;0.0
[4, 7, 3];68.4526442953;20.1527214765
[4, 7, 5];68.4546644295;44.8538624161
[4, 7, 6];3.216;0.0
[4, 7, 7];3.216;0.0
[4, 7, 8];3.701;0.0
[4, 7, 9];0.355;0.0838198198198
[4, 7, 10];0.788;0.0
[4, 7, 11];2.25;0.0
[4, 7, 12];0.788;0.0
[4, 7, 13];3.216;0.0
[4, 8, 1];3.701;0.0
[4, 8, 2];0.161;0.0
[4, 8, 3];0.355;0.0272162162162
[4, 8, 4];3.216;0.0
[4, 9, 0];0.962;0.0
[4, 9, 1];2.25;0.0
[4, 9, 2];3.701;0.0
[4, 9, 3];11.7236153846;31.4944113712
[4, 9, 4];3.216;0.0
[4, 9, 5];11.7221204013;13.6338528428
[4, 9, 6];0.982;0.0
[4, 10, 0];3.216;0.0
[4, 10, 1];0.982;0.0
[4, 10, 2];0.161;0.0
[4, 10, 3];0.161;0.0
[4, 10, 4];3.216;0.0
[4, 10, 5];0.788;0.0
[4, 11, 0];173.874100671;189.844395973
[4, 11, 1];0.161;0.0
[4, 11, 2];68.4547986577;46.1733053691
[4, 11, 3];0.982;0.0
[4, 12, 0];68.4531073826;25.6333791946
[4, 12, 1];0.788;0.0
[4, 12, 2];0.788;0.0
[4, 12, 3];0.355;0.0507747747748
[4, 12, 4];11.7226521739;20.0233879599
[4, 12, 5];0.982;0.0
[4, 12, 6];0.788;0.0
[4, 12, 7];11.7227023411;20.8706521739
[4, 12, 8];3.216;0.0
[4, 12, 9];3.216;0.0
[4, 12, 10];0.962;0.0
[4, 12, 11];0.788;0.0
[4, 12, 12];68.4541375839;38.4276946309
[4, 13, 1];3.216;0.0
[4, 13, 2];0.788;0.0
[4, 13, 3];0.161;0.0
[4, 13, 4];0.788;0.0
[4, 13, 5];68.4525134228;18.287442953
[4, 13, 6];2.25;0.0
[4, 13, 7];0.962;0.0
[4, 13, 8];35.0863959732;5.04790268456
[4, 13, 9];11.7221906355;14.9011337793
[4, 13, 10];173.877533557;231.747825503
[4, 13, 13];173.867151007;105.1195
[5, 0, 0];3.216;0.0
[5, 0, 1];2.25;0.0
[5, 0, 2];2.25;0.0
[5, 0, 3];11.722173913;14.4307658863
[5, 0, 4];2.25;0.0
[5, 1, 0];2.25;0.0
[5, 1, 1];2.25;0.0
[5, 1, 3];3.216;0.0
[5, 1, 4];0.355;0.0678648648649
[5, 1, 5];68.454385906;41.1900201342
[5, 1, 6];0.982;0.0
[6, 0, 0];0.355;0.0208828828829
[6, 0, 1];0.962;0.0
[6, 0, 2];0.962;0.0
[6, 0, 3];3.701;0.0
[6, 0, 4];173.876127517;213.747973154
[6, 1, 0];2.25;0.0
[6, 1, 1];3.701;0.0
[6, 1, 2];68.4536979866;32.9478926174
[6, 1, 3];3.701;0.0
[6, 1, 4];2.25;0.0
[6, 1, 5];0.962;0.0
[6, 1, 6];0.982;0.0
[6, 1, 7];0.355;0.0914504504505
[6, 1, 8];0.982;0.0
[6, 2, 0];3.216;0.0
[6, 2, 1];0.982;0.0
[6, 2, 2];11.7226287625;19.6199264214
[6, 2, 3];35.086;2.81996308725
[6, 3, 1];173.912003356;649.107265101
[6, 3, 2];0.161;0.0
[6, 3, 3];3.216;0.0
[6, 3, 4];0.982;0.0
[6, 3, 5];3.216;0.0
[6, 3, 6];0.788;0.0
[6, 3, 7];3.216;0.0
[6, 3, 8];0.161;0.0
[7, 0, 0];0.982;0.0
[7, 0, 1];2.25;0.0
[7, 0, 2];3.216;0.0
[7, 0, 3];3.216;0.0
[7, 0, 4];0.962;0.0
[7, 0, 5];68.4532248322;27.3192684564
[7, 0, 6];0.161;0.0
[7, 1, 0];0.982;0.0
[7, 1, 1];0.161;0.0
[7, 2, 0];0.788;0.0
[7, 2, 1];11.7219197324;11.1360501672
[7, 2, 2];3.216;0.0
[7, 2, 3];0.962;0.0
[7, 2, 4];3.701;0.0
[7, 2, 5];0.355;0.0369369369369
[7, 2, 6];3.701;0.0
[7, 2, 7];3.216;0.0
[7, 2, 8];3.701;0.0
[7, 2, 9];35.0872852349;15.9602684564
[7, 2, 10];11.721541806;6.48588963211
[7, 3, 0];0.161;0.0
[7, 3, 1];0.962;0.0
[7, 3, 2];0.161;0.0
[7, 3, 3];68.4561879195;63.4100067114
[7, 3, 4];0.355;0.0246846846847
[7, 3, 5];68.4540771812;37.5145033557
[7, 3, 6];3.216;0.0
[7, 3, 9];3.701;0.0
[7, 4, 0];0.982;0.0
[7, 4, 1];0.982;0.0
[7, 4, 2];0.355;0.103711711712
[7, 4, 3];173.869926174;138.649268456
[7, 4, 4];173.881191275;275.639412752
[7, 5, 0];0.788;0.0
[7, 5, 1];0.355;0.0419369369369
[7, 6, 1];173.887261745;348.752369128
[7, 7, 0];0.962;0.0
[7, 7, 1];3.701;0.0
[7, 7, 2];11.7220234114;12.2538494983
[7, 7, 3];0.982;0.0
[7, 7, 4];68.4557181208;57.5180939597
[7, 7, 5];0.161;0.0
[7, 7, 6];35.087057047;12.8995369128
[7, 7, 7];3.701;0.0
[7, 7, 8];0.788;0.0
[7, 7, 10];173.890778523;391.608040268
[7, 7, 11];0.962;0.0
[7, 8, 0];0.982;0.0
[7, 8, 1];68.4548791946;47.2389899329
[7, 8, 2];68.4526778523;20.594466443
[7, 8, 3];35.0865033557;6.12269798658
[7, 8, 4];11.7223277592;16.1646020067
[7, 9, 0];0.161;0.0
[7, 9, 1];0.161;0.0
[7, 9, 2];0.982;0.0
[7, 9, 3];3.216;0.0
[7, 9, 4];3.216;0.0
[7, 9, 5];3.216;0.0
[7, 9, 6];0.982;0.0
[7, 9, 7];0.355;0.0293603603604
[7, 10, 0];3.216;0.0
[7, 10, 1];173.868671141;123.320530201
[7, 10, 2];0.962;0.0
[7, 10, 3];35.0866040268;7.8130704698
[7, 10, 4];0.788;0.0
[7, 10, 5];3.216;0.0
[7, 10, 6];3.216;0.0
[7, 10, 7];0.982;0.0
[7, 10, 8];2.25;0.0
[7, 10, 9];2.25;0.0
[7, 10, 10];3.216;0.0
[8, 0, 0];11.7221605351;14.3132374582
[8, 0, 1];35.0869563758;11.6614563758
[8, 0, 3];68.4545939597;43.7954362416
[8, 0, 4];35.0866744966;9.16651677852
[8, 0, 5];0.962;0.0
[8, 0, 6];2.25;0.0
[8, 0, 7];0.788;0.0
[8, 1, 0];0.355;0.0256036036036
[8, 1, 1];2.25;0.0
[8, 1, 3];68.4538221477;34.3703489933
[8, 1, 4];0.161;0.0
[8, 1, 5];68.454885906;47.1321845638
[8, 1, 6];11.7219698997;11.6137926421
[8, 1, 7];35.087057047;12.9610201342
[8, 1, 8];2.25;0.0
[8, 2, 0];0.962;0.0
[8, 2, 1];2.25;0.0
[8, 2, 2];3.216;0.0
[8, 2, 3];173.878469799;241.360661074
[8, 2, 5];3.216;0.0
[8, 2, 6];3.216;0.0
[8, 3, 0];11.7225083612;18.1466588629
[8, 3, 1];3.216;0.0
[8, 3, 2];35.087147651;14.3620503356
[8, 4, 0];3.216;0.0
[8, 4, 1];68.4560234899;61.0961711409
[9, 0, 0];0.161;0.0
[9, 0, 1];3.216;0.0
[9, 0, 2];0.161;0.0
[9, 0, 3];0.788;0.0
[9, 0, 4];2.25;0.0
[9, 0, 5];0.355;0.0556936936937
[9, 0, 6];0.788;0.0
[9, 0, 7];0.788;0.0
[9, 0, 8];3.216;0.0
[9, 0, 9];11.7221070234;13.4494816054
[9, 0, 10];3.701;0.0
[9, 0, 11];3.701;0.0
[9, 0, 12];0.962;0.0
[9, 0, 13];0.982;0.0
[9, 1, 0];2.25;0.0
[9, 1, 1];0.962;0.0
[9, 1, 2];0.788;0.0
[9, 1, 3];11.7215852843;7.17214381271
[9, 1, 4];68.4532651007;27.9198322148
[9, 1, 5];0.962;0.0
[9, 1, 6];0.161;0.0
[9, 1, 7];0.788;0.0
[9, 1, 8];2.25;0.0
[9, 1, 9];173.872684564;171.975191275
[9, 2, 0];0.355;0.0786486486486
[9, 2, 1];35.0865838926;7.38547986577
[9, 2, 2];3.216;0.0
[9, 2, 3];2.25;0.0
[9, 2, 4];35.0873355705;16.4521711409
[9, 2, 5];2.25;0.0
[9, 3, 0];11.7221003344;13.3992006689
[9, 3, 1];35.086;2.87905704698
[9, 3, 2];11.7234816054;29.8138929766
[9, 3, 4];0.982;0.0
[9, 3, 5];11.7222608696;15.4988294314
[10, 0, 0];0.161;0.0
[10, 0, 1];3.216;0.0
[10, 0, 3];0.161;0.0
[10, 0, 4];3.216;0.0
[10, 0, 5];11.7233411371;28.1718695652
[10, 0, 6];0.161;0.0
[10, 0, 7];11.7224046823;16.8573779264
[10, 0, 8];0.788;0.0
[10, 1, 1];3.701;0.0
[10, 1, 2];3.216;0.0
[10, 2, 0];3.216;0.0
[10, 2, 1];0.962;0.0
[10, 2, 2];68.4555866667;55.2370166667
[10, 2, 3];173.885468227;325.640595318
[10, 3, 0];0.982;0.0
[10, 3, 3];3.216;0.0
[10, 4, 0];0.982;0.0
[10, 4, 1];0.788;0.0
[10, 4, 3];0.982;0.0
[10, 4, 4];173.877785953;233.008538462
[10, 4, 5];3.216;0.0
[10, 4, 6];2.25;0.0
[10, 4, 7];35.0860401338;3.1527090301
[11, 0, 0];2.25;0.0
[11, 0, 2];11.7220501672;12.6174715719
[11, 0, 3];3.216;0.0
[11, 0, 4];3.216;0.0
[11, 0, 5];11.7225852843;19.0931906355
[11, 0, 6];3.216;0.0
[11, 0, 7];68.45322;27.35882
[11, 0, 8];0.788;0.0
[11, 0, 9];2.25;0.0
[11, 0, 10];3.216;0.0
[11, 0, 11];3.216;0.0
[11, 0, 13];3.216;0.0
[11, 1, 0];0.355;0.0373153153153
[11, 1, 1];2.25;0.0
[11, 1, 2];3.216;0.0
[11, 1, 3];11.7222541806;15.4476789298
[11, 1, 4];0.982;0.0
[11, 2, 0];2.25;0.0
[11, 2, 1];35.0865986622;7.62052173913
[11, 2, 2];0.982;0.0
[11, 2, 4];11.7225150502;18.2243277592
[11, 2, 5];0.982;0.0
[11, 2, 6];68.45506;49.25281
[11, 2, 7];173.872588629;170.01722408
[11, 2, 8];3.216;0.0
[11, 2, 9];173.873752508;184.562672241
[11, 3, 0];35.0860802676;3.25453846154
[11, 4, 0];35.0874715719;17.8797157191
[11, 4, 1];2.25;0.0
[11, 5, 0];11.7221538462;14.2025919732
[11, 5, 1];35.0865986622;7.54925083612
[11, 5, 2];0.962;0.0
[11, 5, 3];0.355;0.0686666666667
[11, 5, 4];0.788;0.0
[12, 0, 0];11.7218428094;10.3605551839
[12, 0, 1];11.7232541806;27.363361204
[12, 0, 2];173.876615385;218.857976589
[12, 0, 3];3.701;0.0
[12, 1, 0];3.216;0.0
[12, 1, 1];0.355;0.0638018018018
[12, 1, 2];3.216;0.0
[12, 1, 3];0.161;0.0
[12, 2, 0];0.355;0.022036036036
[12, 2, 1];3.216;0.0
[12, 2, 2];35.0864113712;5.15810033445
[12, 2, 3];0.161;0.0
[12, 2, 4];68.4550533333;49.04515
[12, 2, 5];3.216;0.0
[12, 2, 6];35.0861571906;3.56720735786
[12, 2, 7];0.962;0.0
[12, 2, 9];3.701;0.0
[12, 2, 10];0.355;0.0896756756757
[12, 2, 11];35.0865652174;6.93636789298
[12, 2, 12];0.982;0.0
[12, 2, 13];3.216;0.0
[12, 3, 0];35.0869799331;11.8832541806
[12, 3, 1];35.0862341137;3.92751170569
[12, 3, 4];11.7225986622;19.2655585284
[12, 3, 5];3.701;0.0
[12, 3, 6];0.788;0.0
[13, 0, 0];0.788;0.0
[13, 0, 1];68.4551533333;50.3039266667
[13, 1, 0];3.216;0.0
[13, 1, 2];173.877421405;228.262076923
[13, 1, 3];3.701;0.0
[13, 1, 4];0.982;0.0
[13, 1, 5];0.788;0.0
[13, 1, 7];173.903511706;544.340324415
[13, 1, 8];0.788;0.0
[13, 1, 9];0.355;0.0352792792793
[13, 1, 10];2.25;0.0
[13, 1, 11];0.161;0.0
[13, 1, 12];0.982;0.0
[13, 1, 13];0.161;0.0
[14, 0, 0];2.25;0.0
[14, 0, 1];3.701;0.0
[14, 1, 0];3.701;0.0
[14, 1, 1];2.25;0.0
[14, 1, 2];3.216;0.0
[14, 2, 0];0.982;0.0
[14, 2, 1];35.0861371237;3.47986622074
[14, 2, 2];0.962;0.0
[14, 2, 3];0.161;0.0
[14, 2, 4];0.788;0.0
[14, 3, 0];35.0865117057;6.22761204013
[14, 3, 2];3.701;0.0
[14, 3, 3];2.25;0.0
[14, 3, 4];68.45625;63.6594666667
[14, 3, 5];173.884638796;315.198816054
[14, 4, 0];3.216;0.0
[14, 4, 1];173.869394649;131.150020067
[14, 5, 0];3.216;0.0
[14, 5, 1];68.4528666667;22.6306033333
[14, 5, 2];2.25;0.0
[14, 5, 3];0.161;0.0
[14, 5, 4];2.25;0.0
[14, 5, 5];173.875093645;200.481474916
[14, 6, 0];0.962;0.0
[14, 6, 1];3.216;0.0
[14, 6, 2];3.216;0.0
[14, 6, 3];68.4547866667;45.9149733333
[14, 6, 4];3.216;0.0
[14, 6, 5];0.788;0.0
[14, 6, 6];3.216;0.0
[14, 6, 7];0.355;0.0546486486486
[14, 6, 8];0.982;0.0
[14, 6, 9];11.7228795987;22.5427692308
[14, 6, 10];35.0867190635;9.42687625418
[14, 6, 11];0.982;0.0
[14, 6, 12];68.4544;41.0514266667
[14, 7, 1];0.982;0.0
[14, 7, 2];0.788;0.0
[14, 7, 3];11.7236421405;31.7758963211
[14, 7, 4];3.216;0.0
[14, 8, 0];3.216;0.0
[14, 8, 1];173.868695652;123.88841806
[14, 8, 2];0.161;0.0
[14, 8, 3];68.45703;72.7711466667
[14, 9, 0];68.4553733333;52.8467466667
[14, 9, 1];3.216;0.0
[14, 9, 2];3.216;0.0
[14, 9, 3];11.722819398;22.0085819398
[14, 9, 4];11.7231973244;26.6691772575
[14, 9, 5];3.701;0.0
[14, 9, 6];0.355;0.0245495495495
[14, 9, 8];35.0865685619;7.0850735786
[14, 9, 9];3.216;0.0
[14, 9, 10];2.25;0.0
[14, 9, 11];68.4535266667;30.5797966667
[14, 9, 12];11.7230668896;24.8956789298
[14, 9, 13];35.0862374582;3.93763879599
[14, 10, 0];3.216;0.0
[14, 10, 1];35.0865819398;7.30451839465
[14, 10, 2];3.701;0.0
[14, 10, 3];173.867277592;105.83216388
[14, 10, 4];0.788;0.0
[14, 10, 5];11.723451505;29.4632909699
[14, 10, 6];2.25;0.0
[14, 10, 7];3.701;0.0
[14, 10, 8];35.0864648829;5.69490635452
[14, 10, 9];0.161;0.0
[14, 11, 0];11.7217424749;9.54976254181
[14, 11, 1];0.982;0.0
[14, 11, 2];3.216;0.0
[14, 11, 3];0.962;0.0
[14, 12, 0];35.0863210702;4.46813043478
[14, 12, 1];3.216;0.0
[14, 12, 2];3.701;0.0
[14, 12, 3];3.216;0.0
[14, 12, 4];173.884331104;312.183454849
[14, 12, 5];35.0864916388;6.01883946488
[14, 12, 6];0.982;0.0
[14, 12, 7];173.875160535;201.301043478
[14, 12, 8];3.701;0.0
[14, 12, 9];0.788;0.0
[14, 12, 10];11.7220367893;12.3694983278
[14, 12, 11];11.7218896321;10.7952006689
[14, 12, 12];0.982;0.0
[14, 12, 13];35.0865183946;6.30901672241
[14, 13, 0];0.788;0.0
